"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200"
"1",Inf,0.182428877003649,-0.0395394859339756,0.625883891951791,-0.242021849931059,0.78349201365541,-0.381676321943444,-0.101094821387361,0.110662862753503,0.613625871551521,-0.165257704135082,-0.16622962407599,0.305190717984527,0.293854249821484,0.339558790301151,-0.332722313823593,-0.286497205317482,0.32809123494452,-0.507474116811675,0.0359649477014956,-0.0748205226679608,0.174816223794092,0.134536808363978,-0.0836783912542195,0.110702409888999,-0.110163061585469,0.165950646801998,-0.0704109898280511,-0.0556228376561867,0.0583405826294015,0.420217035915375,-0.31141649271368,0.148309162862054,-0.339648264790829,-0.231755629097255,-0.0582625162875338,0.148297523374492,0.215841143897995,0.362771580215224,0.191425368992275,-0.136106751265744,0.012366777000579,-0.164273357421071,-0.0417563764232533,-0.064891654204668,0.116227267232485,0.338415031994082,0.00475810465257833,0.0740921292299768,0.204118301085468,0.0159478253471749,NA,0.337997602168402,NA,-0.0228451490096156,NA,-0.0162928434921069,0.0308819523720064,-0.120490872553954,0.241007887758622,0.293831241257278,0.224442415331924,-0.0656267891509842,-0.270409769502546,-0.00654693000425914,-0.103690384626853,NA,-0.0173325053999635,0.000251812199892378,-0.156010034714781,0.113923694007111,-0.0498332191057697,NA,-0.0533940623530113,0.0683921982720345,0.0783072096935844,-0.462883331789906,-0.30316917219058,-0.211746814116274,0.153715419178142,-0.146363608567052,0.19562733854434,0.190523569196439,NA,0.146732012541159,NA,0.0518070684924919,NA,NA,NA,NA,NA,-0.120133102454461,NA,NA,0.721123381787649,-0.00622569008398458,-0.198442723424506,0.392534118392577,1.30838464346203,NA,NA,0.129051892208549,0.319340019515298,NA,0.0711437901533053,0.249395966193396,0.0186923398183761,0.379861059183396,-0.0244783738067859,0.0219472540027358,0.482529620245008,0.328318168884116,0.215406213507117,-0.0502065800168806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.236807580668123,NA,0.0562469836314914,0.261617027543334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31348235144241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.119037730752987,-0.279273165040982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00793239532614505,-0.168847031172717,-0.0688477575823264
"2",0.182428877003649,Inf,0.505197953214018,0.00207212975037122,0.194010598979215,0.0327063502767066,-0.0640789617254389,0.318718996984716,0.605559641920427,0.136332481015924,0.135547128837309,-0.148514638166064,0.38315262795009,0.706560157060835,0.0286308243362517,0.0737530926496027,-0.172199827806481,-0.0331546485925706,-0.302161770279617,0.051029336463638,0.203687904569616,0.31647264665033,0.437460494961745,-0.0559210543013971,0.141818830225736,-0.232650337470446,0.0778229938163757,-0.181124753758416,0.0747548548455418,-0.105458931245514,0.39420807804687,-0.111872301882253,0.441404676233519,-0.275280660933352,-0.0938367794774764,-0.138882162703163,0.159421705601986,0.175811508594491,0.398234278643988,0.069546300703276,-0.0648640787930174,-0.0952651115672213,-0.0960210893253536,0.693481050907544,0.364708589389951,0.60305443030496,-0.0363324791051053,0.238162194887043,0.0682159412824994,0.00201226511088772,-0.131769246418911,NA,0.552519349076282,NA,-0.326584530468893,NA,-0.0622470969749489,0.0194658817558668,-0.362208245308715,0.13471936451011,0.266603224015199,0.407607435817119,-0.0417376190292401,-0.171626817132623,-0.101177680906446,-0.0724680663194631,NA,-0.000225674985751597,-0.07431233994433,-0.0722684369760419,0.0846862857486371,-0.100130391743672,NA,0.018083585934301,0.316348786243303,-0.0389030246113465,-0.0522474784759837,0.410887418348901,0.228561037439764,0.477073243990666,0.0906729714664333,0.41773606247679,0.287236721946419,NA,0.0425093594135625,NA,-0.0609285498627406,NA,NA,NA,NA,NA,0.130029947296759,NA,NA,0.165149665634264,-0.171868525857843,-0.262162398368719,0.441060703954429,0.112710879595092,NA,NA,-0.169679728255436,9.30398682635097e-06,NA,-0.0353426690452428,0.222488401774091,0.320759993789989,-0.0382260032180456,-0.0123038233050257,0.202321820490094,0.432100080848903,0.252248480199507,0.268667819359697,-0.00566277171784079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0898869854086501,NA,-0.0481178340405152,0.336605286813197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.219877580675645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.015593863764658,-0.517726226929508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0801558712360062,-0.099595467564803,0.047192619866231
"3",-0.0395394859339756,0.505197953214018,Inf,-0.0340975138653944,0.313234584026138,0.0115824105348846,-0.0249283076312111,0.584851450318796,0.245855511440873,0.0700417634129198,0.40085451731709,-0.0786834919050069,-0.156170956110778,0.103135265620673,0.0520752104874874,0.0354185464474844,-0.126962638942551,0.149590032250474,0.00132754247455459,0.135295348133188,0.400941740668865,0.224125619236961,0.0399942853609955,-0.0994631720268262,-0.337233111403769,-0.248059010646985,-0.317128088971148,-0.0564810778166447,-0.106695885299554,-0.199353325890605,0.188994148383494,0.526047947265844,-0.0799592377942078,-0.245889497427142,-0.23570089263203,-0.336216619373953,0.022069848613863,-0.336369594904296,-0.106724749989787,-0.347040521618712,0.197735245871363,-0.00259303372783456,0.054792570952981,0.290950587310828,0.121579534911519,0.217394642268649,-0.123365061623609,0.0121517675612163,-0.216562200513152,0.14904921826095,0.162610711716698,NA,0.0426717454908917,NA,-0.260679350316836,NA,0.0242897003178063,0.0116048229389124,-0.155366958823468,-0.0685622304878415,-0.0799472820963032,-0.210924886355425,-0.228002235302443,0.197888803095539,0.0311206572824867,-0.148019850199916,NA,-0.0413593734944064,0.122525693620222,-0.111593022379225,-0.159252663341589,0.257546937350204,NA,0.219924145919766,0.0441611220459593,0.0371579633732953,0.27826774541466,0.410379107317555,0.247705209213721,0.197091696099572,0.0417214953565335,-0.00727820525952911,0.0466105468590504,NA,0.154998559810677,NA,0.203085931395339,NA,NA,NA,NA,NA,0.101962657106189,NA,NA,-0.0350452424700891,0.00357720740960651,0.145788054839348,0.0111544489738445,-0.0919961792616233,NA,NA,-0.210340877637733,-0.0939990829414715,NA,-0.161615503224725,0.167900391180776,0.0641436311376315,-0.143164077100515,0.0500364467234522,-0.0115435750848395,-0.114670712092067,0.139386534362815,-0.202485514352495,-0.00819227232846781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.146348474687201,NA,-0.138892908256949,0.0510620198369275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0886818226295484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0427823354203422,-0.0841277291276574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0307765868382548,0.0811170852565142,-0.0844018703455242
"4",0.625883891951791,0.00207212975037122,-0.0340975138653944,Inf,-0.151154766733425,1.48251660929614,-0.154227246393408,-0.151884875545471,0.0634759845416829,0.722967722552985,-0.123066941572163,-0.061655798340783,0.0101990627532925,0.0752991108126811,0.367969402922067,-0.115781180453515,0.0240097543864584,0.381272591699659,-0.139408264730882,0.216309115507798,0.0290518279902855,0.0277061666451734,-0.0296872806741973,0.0152367693617026,-0.0695889927471827,-0.206647838626689,-0.0417780273471131,-0.100624667539682,-0.0761226350487807,-0.0885399320371691,0.184302958079279,-0.16380902246537,-0.116710714320708,-0.117225218321843,-0.0554095497829602,0.0151586105459205,-0.0672586495631409,0.0250053983263636,-0.00166973010730021,-0.0185398615257493,-0.122650611497892,0.0408702171951296,-0.117669811831173,0.055150607706073,0.0632476261889886,0.0767557510269703,0.110733484243608,-0.158957866921334,-0.00530352430343999,0.209975152691226,0.0523346195580688,NA,0.14545869003326,NA,0.143473890531838,NA,0.14342990026286,0.0254822766241976,0.113839400443992,0.196544016684244,0.124049243966682,-0.0298081722183878,-0.00759499225238593,-0.092985662337713,-0.140061868727565,-0.0918051486752933,NA,-0.198237278275997,-0.0384703725551655,-0.0355739552829607,-0.015110584234457,0.104061844461534,NA,0.109472109703338,-0.133189349030703,0.148220985098977,-0.265299169465169,-0.325158808335632,-0.108887191907509,-0.130589724268523,-0.171817465018215,-0.00561481104858983,0.0554127466425989,NA,0.0299895947535474,NA,0.0342188113966495,NA,NA,NA,NA,NA,-0.0982954385285997,NA,NA,0.815459967176554,0.303990043806471,0.278518781304187,0.114175975509261,0.48344678882715,NA,NA,0.329385581322184,0.396247142937961,NA,0.355156214556973,0.381413967638952,-0.231069022125325,0.371649395181986,0.126752088141869,-0.153794045002781,0.0904896117540515,0.192060916464299,-0.0172159216237834,0.139069266895782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.233598670707354,NA,0.257231407495321,0.175310140818485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.115054468623508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.287916039184703,0.015389666349025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.182680423044358,-0.118897114778316,-0.293547516399736
"5",-0.242021849931059,0.194010598979215,0.313234584026138,-0.151154766733425,Inf,-0.104956809505597,0.432720320857736,0.969007947832895,0.790331417645683,-0.0623001386066295,1.09628430813631,0.0483873664463737,0.0862192251079269,0.26440154273572,-0.128554600747509,0.357826457888972,0.0194789228724444,-0.168862805883733,0.254075846908386,0.050385138012618,0.0795503962308373,-0.0285112899314745,-0.0956697639188891,-0.131859543577323,-0.271013123167698,-0.139626892360451,-0.225495544234511,-0.075066875234789,-0.0806056721082881,-0.0857567807764409,-0.0403893799024469,0.617040364139379,-0.0608531571338576,0.0873957170938867,0.0466807597458408,-0.130913060389454,-0.239731656851375,-0.374805674142489,-0.318117584001374,-0.260775200094917,-0.0102786520252039,-0.0596472949984527,-0.0666524221434508,0.300632615451494,0.24636208712413,0.350261019661138,-0.133331626461739,0.11399063050521,-0.041263186767293,-0.0953169726927957,-0.0786018191187153,NA,-0.0429393839949197,NA,0.154057325140003,NA,-0.0283643337896064,-0.0347399318809773,0.107924440486945,0.0209993886282094,0.104585271620434,-0.0558466301480549,0.26406481998654,0.000383743113289147,0.168381768769312,0.0957252754133705,NA,0.00169161050151385,-0.0928431963073276,-0.0209332065785048,-0.230777651333057,0.193180992363982,NA,0.265056441169371,0.00277370765870474,-0.147443210993486,0.310143810687441,0.762567099755814,0.459790431031034,0.566668037891475,0.362898026174557,0.170891837365218,0.113568116516957,NA,0.162136946364182,NA,-0.09745690159847,NA,NA,NA,NA,NA,0.0415904213940038,NA,NA,-0.253365123569161,-0.0732435651518206,0.232117287763979,-0.0702171132020101,-0.0777011033735032,NA,NA,-0.248773444596024,-0.40887031602017,NA,-0.121660801315973,0.103014738628519,0.308580608716196,-0.268580538726242,0.21754154091343,-0.0502369153988536,-0.0260224913799789,0.265895419485077,-0.341759048784571,0.206478589684925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.201676577787764,NA,-0.260850302990897,-0.258567616558914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.251607194796783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0937320187976494,-0.0479141083554379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0733192287914311,0.252668412058998,-0.0351542028860397
"6",0.78349201365541,0.0327063502767066,0.0115824105348846,1.48251660929614,-0.104956809505597,Inf,-0.351221725695706,-0.0751255853407571,0.175933213852876,0.681749058206712,-0.0714181299567337,-0.273552672030912,0.0396277766250003,0.14921667163231,0.378380039360893,-0.171765861142938,-0.0964152429267204,0.332613238740346,-0.324280163547561,0.144301238839857,0.0235007443568825,0.170443923904998,-0.0554268334653631,-0.149347520567279,-0.118771616016316,-0.317807809587569,-0.0789179757105021,-0.131659254272194,-0.00878220920181042,-0.219776959965762,0.120918265984011,-0.233604833952208,-0.179124887986279,-0.309094641103313,-0.216216984178895,-0.179703711505903,-0.258925792673268,-0.0280129525222472,-0.0397913796765199,0.0168472522416657,-0.105047321659397,0.0298931345791143,-0.158843348408042,0.0703298226813709,0.0724123041280526,0.210453422935916,0.258082200784396,-0.0774907972872151,0.1644708139164,0.205953600750693,0.0511958809523054,NA,0.241852815463823,NA,0.124594313573167,NA,0.19112165594064,0.0507009143435614,0.101422115266211,0.213957079549515,0.247768059266956,-0.0185898186525512,-0.0173858468861707,-0.267519753645447,-0.0898053157038905,-0.13341451293537,NA,-0.133540412340022,-0.0354753052725479,-0.130409197794939,-0.0681751128168506,0.114084024254325,NA,0.0724786225031039,-0.0988059134080589,0.192848214181266,-0.363879773031709,-0.314235116272138,-0.205533861360847,-0.0131121945779268,-0.191444362858957,0.0219402852253367,0.180044264042546,NA,0.0731272855326597,NA,0.0323189773665852,NA,NA,NA,NA,NA,-0.103246729084782,NA,NA,0.976278957000794,0.314539353240571,0.207684950520658,0.177889368803769,0.654176141985891,NA,NA,0.236336224694396,0.404360453525499,NA,0.179551101665931,0.508050206280491,-0.222322393738923,0.442548918002183,0.147111122664637,-0.164143905875062,0.177777652830605,0.325608330818993,-0.113773163615414,0.0679360183881543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.293736072875701,NA,0.156974696341477,0.13307844316465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0457385020544701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.297773666994447,-0.09339002522987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.119115389843055,-0.0788877823150306,-0.350971177095877
"7",-0.381676321943444,-0.0640789617254389,-0.0249283076312111,-0.154227246393408,0.432720320857736,-0.351221725695706,Inf,0.149370186215144,0.0807863284368074,-0.101887239696328,0.355952745012247,0.637054700188746,-0.0606055676299451,0.0321063036719236,-0.0537360520279001,0.709757896633557,0.6667722553644,-0.0914127092383601,0.949156270205647,0.0157801755486067,-0.193472682349638,-0.244900333899437,-0.178932244065931,-0.00854908223491888,0.0877394046789814,0.015012681022216,0.119512813612546,0.047526797318623,-0.10889065623328,0.288710785206191,-0.0570332667089778,0.336797566552308,0.155714878769639,0.58660408277615,0.486680236356843,0.512265246323119,0.334292186343637,-0.0689914385942651,0.04759984404946,-0.114972600988118,-0.099189428122741,0.0421700151401611,0.0465608697298839,0.18607527817969,0.341574524478726,0.0810348004190553,-0.143085191381844,0.0122614313620081,-0.224373590948583,-0.0454884406691383,0.017994372290761,NA,-0.300841990231366,NA,0.125737444146577,NA,-0.0392133804398984,0.0813371357172595,0.164975629778158,-0.222235781925461,-0.0714070605553401,-0.10445409418724,0.298852503304299,0.125713956812484,-0.16231741418611,0.105993929841222,NA,0.0626395313124258,-0.0241019241166867,0.029441542256696,0.152545149707812,-0.0683569889728766,NA,0.125696074273753,-0.237385350036057,-0.29047828288469,0.294641865854729,0.36073661078748,0.481512155158429,0.172005155187983,0.429171829752799,0.128773213266714,-0.215864933172686,NA,-0.151961634189397,NA,-0.083567705655925,NA,NA,NA,NA,NA,-0.0880383052052014,NA,NA,-0.455852260962191,-0.135247870080423,0.163752358021591,-0.153286453202716,-0.207404524409955,NA,NA,-0.00483847666778556,-0.185870979378218,NA,0.378150868445845,-0.465395409226615,0.231891073381525,-0.0457171249636905,-0.0788264227238554,0.141038246945768,-0.107581480675417,-0.19733337957699,0.0493190581462027,0.293240982812576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.132032685882222,NA,0.080306195995057,-0.0256914886638625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.308124415789956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.198557660881552,0.0157455173149436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0576405046295097,0.0891309861998044,0.243141341844547
"8",-0.101094821387361,0.318718996984716,0.584851450318796,-0.151884875545471,0.969007947832895,-0.0751255853407571,0.149370186215144,Inf,0.64498030329433,-0.024012811210569,1.42067649611633,-0.0936644638683725,-0.0578516602257502,0.283268817451291,-0.20610777602913,0.154652393537178,-0.0908900586878635,-0.148420874173319,0.151248208277116,-0.0109955136961682,0.145618275124091,0.0409605344319167,-0.0225339073164087,-0.0607616600757881,-0.40010403662105,-0.0982828597961508,-0.232690371086089,-0.0566826754372496,-0.103027347776029,-0.0122035652302296,0.148388912089314,0.76895821569921,0.022826427876483,-0.142323031446618,-0.219459561466015,-0.336212897746412,-0.0704309773545614,-0.45541553485378,-0.264655603401154,-0.341563928385833,0.00124574320889391,-0.0620779924585637,-0.00035976071793094,0.298243542812288,0.0884121111634896,0.26586207879095,-0.129764073169706,0.0125063428694658,-0.110243195974428,-0.110915367538599,0.0040975266282872,NA,-0.0402959738127857,NA,0.000182400178539531,NA,-0.0403908273992208,-0.0326987285385104,0.0381628617171681,0.06360498142227,-0.0207293024892453,-0.0511848604487353,0.11206851121586,0.109681040367712,0.10970086625021,0.101059462934124,NA,-0.0371935481169078,0.00142044796627061,0.00121737748479652,-0.351781603737586,0.337041329525252,NA,0.309672299419398,0.146940578397245,-0.100796054680197,0.256712821251495,0.694938369625754,0.551906100655007,0.578163132411417,0.334032639920272,0.142004366182011,0.0800749521938026,NA,0.08345207290318,NA,-0.0895448087130542,NA,NA,NA,NA,NA,0.0643292703309907,NA,NA,-0.191100000495292,-0.121825769492604,0.0832661198040438,-0.167665763089954,0.00413847439923009,NA,NA,-0.188956616462509,-0.250251873812029,NA,-0.371840184527927,0.0953171803433443,0.119096134564546,-0.272556279052337,0.103385629717076,-0.00545723015916468,-0.09568742629177,0.138341038578447,-0.384394115877364,0.0748760168299554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.17933679168222,NA,-0.273935542959681,-0.20094533154045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.183756707880987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0565519541352062,0.00132187023851206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0362286853031576,0.0446451620927044,-0.131635659250972
"9",0.110662862753503,0.605559641920427,0.245855511440873,0.0634759845416829,0.790331417645683,0.175933213852876,0.0807863284368074,0.64498030329433,Inf,0.151768764422135,0.59012690438837,-0.17145143347229,0.568166162414263,1.02385801826163,0.0427759420655834,0.149093875543657,-0.121373817355206,-0.0273927110571445,-0.191265062495688,0.116297244656019,0.123428143545642,0.384892903133111,0.166801811211336,-0.192675202204574,-0.168485183097402,-0.339793320816677,-0.121615092481931,-0.278227259695581,-0.0222766254621077,-0.244320676561552,0.0780902818390297,0.0643086223650522,0.331048289400778,-0.225538362360813,-0.0840734032842414,-0.267348505951556,-0.201410430520011,-0.122399614971325,0.0028622519526189,-0.0361540411196342,-0.0121696021211589,-0.201361921832863,-0.0956190122283494,0.622540913830549,0.33794913897518,0.689309215609474,-0.00767830792272216,0.282368537359074,0.222129425446499,0.0600317676898874,-0.113301410904657,NA,0.486538809267071,NA,-0.0975459096298558,NA,0.0294544192740955,0.070268575975622,-0.0990361709808791,0.118429484734157,0.459232945547669,0.492004119436464,0.365338259514959,-0.301666567210496,0.0372816757417378,0.0257660497987823,NA,0.0634849278475684,-0.019962670345807,-0.121612733326161,-0.0961332321268799,0.121566908272575,NA,0.179017408939491,0.287686156130629,0.0232907795196712,-0.0402386436739564,0.419697369536783,0.2162637732435,0.776522314829845,0.256445418632096,0.52393028727034,0.370809590477283,NA,0.0249345961963369,NA,-0.0832683531035553,NA,NA,NA,NA,NA,0.150917263608775,NA,NA,0.108059270515796,0.0126154266926786,0.0823103434484276,0.268089695112254,0.177765609861883,NA,NA,-0.139106705451181,0.00811460030768011,NA,-0.0637145555610743,0.324855574494496,0.289961006168856,-0.0785020830004972,0.282018920151128,0.0162670065304819,0.296110275936755,0.405775656237845,-0.0362185535637945,0.235555282105515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.139943879327478,NA,-0.231188381875265,0.00733736147657245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0504554419686948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023968855742878,-0.322626652719595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.158252043603215,0.146997603663672,-0.0789766913086828
"10",0.613625871551521,0.136332481015924,0.0700417634129198,0.722967722552985,-0.0623001386066295,0.681749058206712,-0.101887239696328,-0.024012811210569,0.151768764422135,Inf,-0.0746180936953148,0.0333460266502175,0.295774325696945,0.266781570485724,0.228046499151223,-0.257527791826781,-0.259487040645967,0.294128135322939,-0.26848317287519,0.11007969427168,0.192582766936628,0.0829129779400261,0.111692964494704,0.160798641576984,-0.0485757174217874,-0.00813511033058025,-0.00717176632439463,-0.0804623871111343,-0.0338141737466109,0.0481738371836136,0.182767186277465,-0.195942450105311,0.112200819795473,-0.0945244887597655,0.00203093633584696,0.0452404371995831,0.0564266589828601,0.158164735856297,0.136484611199512,0.0987629243899148,-0.103826768913308,-0.0425004768616187,0.0956810242232849,0.0239167574790666,-0.092169166452138,0.101522847658748,0.0585278117905777,-0.076947073768205,-0.0583174403564175,0.168478182821801,0.103660157464362,NA,0.305306322458621,NA,0.0541012553864178,NA,-0.0275756128702508,0.032111778218312,-0.114485581862786,0.0383090229723299,0.315359549077207,0.137937814609162,0.0874043816998627,-0.10376709562135,-0.0945815604740142,-0.0640920315615261,NA,-0.000810219030044745,0.123368419723071,-0.0552786365433291,-0.0753810341497621,-0.149615505066317,NA,0.0265089233815282,-0.202297166949367,0.146569027945251,-0.315435868803028,-0.34114615478996,-0.014021447098644,0.102771844265526,0.047770115984956,0.144844834981608,-0.0805978857537104,NA,-0.0665826048151907,NA,-0.000850791281814744,NA,NA,NA,NA,NA,0.0284965389455432,NA,NA,1.03113305531655,-0.0685718973915938,0.08346367523923,0.202130740920042,0.401874526839549,NA,NA,0.180299908481084,0.0933220622635988,NA,0.182374429277379,0.193202292690391,-0.0574451520765683,0.282811878270161,0.00291237536769728,-0.0645489293819572,0.0693008244550123,0.0934797819513927,-0.0464626649086201,0.0249527282076162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010497287414064,NA,0.0065722765399088,0.109681812925259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0122835341662216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.224799837490053,-0.242738432187666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0418911198581848,-0.224497945021815,-0.156474115960045
